     i	           x	          dx
  8191	  1.22198099	  0.06566907
  8192	  1.34578655	  0.06602970
  8193	  1.31699125	  0.08917727
  8194	  1.41910291	  0.07262647
  8195	  1.31506206	  0.09084593
  8196	  1.24121457	  0.10612528
  8197	  1.24333659	  0.05169715
  8198	  1.28060610	  0.06094211
  8199	  1.44695295	  0.05672715
  8200	  1.27747070	  0.06762388
  8201	  1.29837388	  0.06778789
  8202	  1.31362793	  0.05811661
  8203	  1.28351579	  0.06667091
  8204	  1.32381429	  0.05456042
  8205	  1.32876607	  0.08579813
  8206	  1.23057156	  0.06031339
  8207	  1.28520902	  0.04570004
  8208	  1.29334218	  0.07537066
  8209	  1.30729110	  0.10176802
  8210	  1.32362860	  0.08721206
  8211	  1.39535291	  0.09124537
  8212	  1.36567261	  0.11446595
  8213	  1.34544300	  0.06678777
  8214	  1.23986019	  0.07973120
  8215	  1.36964245	  0.10179472
  8216	  1.35194923	  0.09207439
  8217	  1.25956798	  0.05895792
  8218	  1.26529489	  0.07870861
  8219	  1.29400071	  0.06047908
  8220	  1.27106650	  0.06861963
  8221	  1.29989186	  0.06139475
  8222	  1.28245710	  0.04979332
  8223	  1.32690992	  0.07798575
  8224	  1.34806214	  0.09314702
  8225	  1.25428156	  0.08121828
  8226	  1.32060669	  0.08245407
  8227	  1.32984572	  0.07317147
  8228	  1.44383907	  0.08250537
  8229	  1.27162229	  0.07995189
  8230	  1.38240389	  0.14168360
  8231	  1.31141404	  0.05578754
  8232	  1.20949100	  0.09624462
  8233	  1.35514969	  0.05486577
  8234	  1.34663825	  0.07498332
  8235	  1.23649849	  0.05204028
  8236	  1.27581785	  0.07086095
  8237	  1.27599344	  0.07819360
  8238	  1.23618820	  0.05941055
  8239	  1.30924262	  0.08904319
  8240	  1.35452871	  0.04700003
  8241	  1.39487536	  0.04569637
  8242	  1.34974057	  0.04687860
  8243	  1.27017023	  0.12405449
  8244	  1.37772741	  0.06119259
  8245	  1.31436280	  0.05904741
  8246	  1.27123218	  0.08800334
  8247	  1.33673781	  0.07162856
  8248	  1.31913166	  0.05556885
  8249	  1.34480528	  0.03998212
  8250	  1.36461728	  0.06461627
  8251	  1.36860093	  0.06170463
  8252	  1.29455371	  0.07922124
  8253	  1.22066036	  0.12917158
  8254	  1.32114886	  0.07141407
  8255	  1.26427045	  0.05817197
  8256	  1.34704040	  0.03760132
  8257	  1.33162492	  0.06693650
  8258	  1.26944481	  0.07823129
  8259	  1.25881437	  0.11829160
  8260	  1.26537502	  0.08143202
  8261	  1.29743391	  0.05604001
  8262	  1.28600820	  0.10209893
  8263	  1.25701664	  0.08180528
  8264	  1.32760985	  0.10909433
  8265	  1.32516763	  0.07729232
  8266	  1.24192441	  0.07087623
  8267	  1.23339471	  0.13172897
  8268	  1.30029471	  0.06018496
  8269	  1.31906172	  0.04655399
  8270	  1.31655811	  0.05118790
  8271	  1.34698250	  0.10813626
  8272	  1.31116635	  0.07055439
  8273	  1.30889856	  0.06809010
  8274	  1.30995256	  0.08782588
  8275	  1.48727233	  0.17508081
  8276	  1.29846200	  0.05490465
  8277	  1.35414975	  0.10197741
  8278	  1.31564615	  0.05098714
  8279	  1.29904380	  0.08366175
  8280	  1.24649715	  0.07296076
  8281	  1.30076319	  0.06185471
  8282	  1.30913974	  0.08519390
  8283	  1.30124289	  0.10452574
  8284	  1.35339118	  0.06700451
  8285	  1.29848521	  0.09874458
  8286	  1.33547880	  0.06616967
  8287	  1.37489309	  0.05010064
  8288	  1.30082418	  0.04678346
  8289	  1.27688011	  0.07122853
  8290	  1.32806652	  0.05908301
  8291	  1.31558391	  0.05466779
  8292	  1.28812968	  0.05476476
  8293	  1.29316349	  0.09616970
  8294	  1.30174136	  0.05606927
  8295	  1.31120217	  0.07303197
  8296	  1.39917062	  0.07391561
  8297	  1.20238945	  0.05693368
  8298	  1.31696529	  0.07314949
  8299	  1.28319485	  0.07580072
  8300	  1.28405439	  0.07298401
  8301	  1.23731969	  0.05651301
  8302	  1.31844754	  0.05454479
  8303	  1.24450858	  0.06668528
  8304	  1.32450436	  0.07788816
  8305	  1.24463384	  0.07698780
  8306	  1.18166105	  0.08349743
  8307	  1.31633253	  0.11162502
  8308	  1.32952275	  0.06505023
  8309	  1.27002215	  0.06082114
  8310	  1.27733881	  0.06666578
  8311	  1.30372508	  0.06792348
  8312	  1.29640349	  0.04794088
  8313	  1.27728301	  0.04975281
  8314	  1.23211551	  0.09200834
  8315	  1.28851118	  0.09771584
  8316	  1.23986735	  0.09938547
  8317	  1.26742095	  0.05681292
  8318	  1.19714152	  0.05997096
  8319	  1.27148993	  0.06005933
  8320	  1.43614179	  0.09121049
  8321	  1.33497985	  0.07203422
  8322	  1.32802451	  0.09344609
  8323	  1.37196296	  0.07157615
  8324	  1.25954195	  0.11696165
  8325	  1.30600949	  0.06829455
  8326	  1.39428842	  0.07975312
  8327	  1.26492432	  0.10032998
  8328	  1.28760211	  0.08655103
  8329	  1.24099052	  0.05818001
  8330	  1.28352717	  0.07177305
  8331	  1.28931832	  0.07516918
  8332	  1.32892283	  0.04852465
  8333	  1.22544093	  0.06701289
  8334	  1.24875962	  0.06771069
  8335	  1.27807283	  0.06281146
  8336	  1.31262451	  0.08214284
  8337	  1.18208447	  0.11533485
  8338	  1.29240743	  0.07528743
  8339	  1.34168494	  0.05449902
  8340	  1.29236451	  0.07011291
  8341	  1.36553433	  0.09495710
  8342	  1.26527629	  0.05787670
  8343	  1.28117346	  0.05602271
  8344	  1.32500499	  0.05018206
  8345	  1.24575276	  0.05362748
  8346	  1.31739057	  0.07875172
  8347	  1.35346316	  0.07753993
  8348	  1.41461630	  0.05833313
  8349	  1.31205882	  0.06665555
  8350	  1.29801969	  0.05968954
  8351	  1.28435124	  0.06333026
  8352	  1.21595858	  0.07320921
  8353	  1.29768592	  0.06980538
  8354	  1.32657901	  0.06416502
  8355	  1.30740506	  0.06300741
  8356	  1.23285839	  0.06960381
  8357	  1.33598347	  0.12461517
  8358	  1.36595717	  0.05289406
  8359	  1.26182429	  0.05238508
  8360	  1.14377796	  0.06724186
  8361	  1.30538667	  0.06426401
  8362	  1.25902174	  0.05051210
  8363	  1.32365404	  0.06449469
  8364	  1.32914499	  0.07809136
  8365	  1.28212854	  0.07529617
  8366	  1.37947472	  0.11762528
  8367	  1.33513262	  0.07821570
  8368	  1.24664002	  0.06987475
  8369	  1.32279905	  0.07242697
  8370	  1.20643962	  0.06800042
  8371	  1.25165001	  0.07829611
  8372	  1.18824590	  0.07352519
  8373	  1.25460933	  0.03886082
  8374	  1.33371031	  0.07129459
  8375	  1.33153071	  0.06460514
  8376	  1.27473079	  0.07678849
  8377	  1.32332268	  0.09350543
  8378	  1.32962173	  0.08626952
  8379	  1.31313534	  0.05908369
  8380	  1.32563160	  0.04940685
  8381	  1.28781283	  0.05154145
  8382	  1.24941849	  0.07918595
  8383	  1.24607877	  0.07658485
  8384	  1.22556099	  0.10810059
  8385	  1.37422249	  0.08035785
  8386	  1.41991459	  0.05801642
  8387	  1.30379559	  0.06081905
  8388	  1.26658432	  0.07066608
  8389	  1.32304521	  0.06133694
  8390	  1.30212860	  0.08814667
  8391	  1.35398699	  0.11032140
  8392	  1.21693214	  0.08651585
  8393	  1.22864495	  0.08210132
  8394	  1.27575254	  0.06614719
  8395	  1.32864496	  0.10382841
  8396	  1.26009227	  0.13506715
  8397	  1.25835673	  0.15990660
  8398	  1.38782441	  0.05738947
  8399	  1.29929760	  0.07658138
  8400	  1.30568980	  0.05916308
  8401	  1.30180041	  0.11071088
  8402	  1.33902756	  0.09067630
  8403	  1.33973823	  0.03781419
  8404	  1.30068578	  0.05482057
  8405	  1.41992814	  0.09452917
  8406	  1.35781802	  0.10662467
  8407	  1.33765140	  0.07094958
  8408	  1.31743029	  0.09153646
  8409	  1.30413102	  0.06194231
  8410	  1.29093307	  0.08222444
  8411	  1.28201783	  0.09987107
  8412	  1.38830048	  0.04206587
  8413	  1.25855574	  0.06179073
  8414	  1.28257822	  0.04589718
  8415	  1.25254010	  0.09766419
  8416	  1.31883551	  0.06070890
  8417	  1.15684415	  0.12442484
  8418	  1.30591047	  0.09844913
  8419	  1.21930991	  0.08689381
  8420	  1.26876008	  0.06068203
  8421	  1.31291820	  0.06625531
  8422	  1.19194165	  0.08307349
  8423	  1.31195611	  0.07662332
  8424	  1.37425378	  0.06071281
  8425	  1.29476940	  0.06585688
  8426	  1.25768639	  0.09880663
  8427	  1.30085365	  0.09229894
  8428	  1.27547109	  0.06460156
  8429	  1.37420556	  0.07419262
  8430	  1.28067877	  0.06678207
  8431	  1.34112744	  0.07851411
  8432	  1.24008484	  0.06769542
  8433	  1.29511057	  0.07802010
  8434	  1.33179963	  0.10902342
  8435	  1.26453191	  0.08384413
  8436	  1.36987493	  0.07902450
  8437	  1.27589069	  0.10512029
  8438	  1.32419068	  0.05195487
  8439	  1.20325125	  0.05840744
  8440	  1.27456593	  0.09503175
  8441	  1.25995683	  0.10738943
  8442	  1.38477835	  0.06070818
  8443	  1.31681821	  0.10100483
  8444	  1.40670146	  0.05926426
  8445	  1.30950023	  0.05018228
  8446	  1.26110239	  0.12509745
  8447	  1.35172910	  0.08510688
  8448	  1.19695771	  0.08618120
  8449	  1.33024742	  0.05718761
  8450	  1.32822631	  0.09911409
  8451	  1.34578670	  0.06893738
  8452	  1.26639143	  0.08155706
  8453	  1.29857551	  0.07556700
  8454	  1.36384972	  0.06411966
  8455	  1.32225152	  0.06248026
  8456	  1.18588668	  0.05255436
  8457	  1.40785548	  0.12214080
  8458	  1.33518548	  0.09973291
  8459	  1.25549514	  0.05056500
  8460	  1.24664385	  0.07757844
  8461	  1.28630863	  0.09841342
  8462	  1.26207104	  0.06907417
  8463	  1.27269089	  0.07229372
  8464	  1.34645569	  0.07071043
  8465	  1.30267712	  0.04743760
  8466	  1.24320210	  0.09147582
  8467	  1.27729070	  0.08679707
  8468	  1.30470429	  0.05563590
  8469	  1.34591628	  0.10520404
  8470	  1.19686789	  0.10240908
  8471	  1.31736446	  0.07332296
  8472	  1.30738880	  0.08296330
  8473	  1.30388310	  0.07145989
  8474	  1.35484210	  0.06898029
  8475	  1.31244363	  0.06306952
  8476	  1.26312293	  0.05681067
  8477	  1.31400360	  0.08207265
  8478	  1.28911700	  0.11933985
  8479	  1.35738539	  0.08825788
  8480	  1.35610402	  0.15022803
  8481	  1.34905056	  0.08386164
  8482	  1.34922375	  0.06489559
  8483	  1.33182347	  0.08316495
  8484	  1.34114266	  0.07543952
  8485	  1.29880718	  0.07496087
  8486	  1.33644456	  0.08085550
  8487	  1.30634520	  0.05630911
  8488	  1.30257993	  0.11125415
  8489	  1.30232130	  0.07976469
  8490	  1.33842877	  0.05065309
  8491	  1.29335065	  0.06687154
  8492	  1.36707092	  0.09169481
  8493	  1.29055895	  0.07041156
  8494	  1.33374638	  0.06940847
  8495	  1.25327538	  0.07933270
  8496	  1.33593996	  0.06797002
  8497	  1.32787593	  0.05344049
  8498	  1.30797181	  0.07946220
  8499	  1.29128048	  0.06971595
  8500	  1.29129799	  0.05676087
  8501	  1.26621774	  0.07832022
  8502	  1.28771074	  0.07830438
  8503	  1.40060216	  0.05005390
  8504	  1.37784258	  0.05907876
  8505	  1.28843695	  0.06001897
  8506	  1.34954016	  0.05833072
  8507	  1.30718076	  0.07532429
  8508	  1.26332849	  0.04723565
  8509	  1.28281073	  0.07548878
  8510	  1.22899198	  0.09116179
  8511	  1.19942756	  0.05384124
  8512	  1.24126700	  0.12079796
  8513	  1.28652338	  0.04854037
  8514	  1.34789375	  0.07657868
  8515	  1.31862147	  0.04024280
  8516	  1.32010002	  0.04841534
  8517	  1.25631567	  0.03987170
  8518	  1.22497532	  0.08598191
  8519	  1.28739054	  0.10146896
  8520	  1.39829458	  0.07420386
  8521	  1.20706738	  0.07325250
  8522	  1.29093424	  0.07039763
  8523	  1.35295751	  0.06764096
  8524	  1.35657116	  0.05537826
  8525	  1.40807786	  0.09904460
  8526	  1.41306171	  0.10905095
  8527	  1.23835767	  0.06265074
  8528	  1.33351404	  0.07607492
  8529	  1.39131170	  0.07199018
  8530	  1.27489506	  0.06822680
  8531	  1.31833960	  0.08926395
  8532	  1.27649815	  0.07479038
  8533	  1.23578892	  0.08355769
  8534	  1.23664493	  0.06556424
  8535	  1.29790880	  0.06348361
  8536	  1.29049620	  0.09588021
  8537	  1.35116170	  0.07551216
  8538	  1.31428951	  0.15896508
  8539	  1.24477373	  0.06771620
  8540	  1.21060585	  0.10548083
  8541	  1.27994679	  0.06024090
  8542	  1.35143033	  0.07146192
  8543	  1.39636973	  0.07508093
  8544	  1.25529165	  0.08345080
  8545	  1.24144719	  0.09286644
  8546	  1.36592094	  0.08222483
  8547	  1.27061569	  0.11439883
  8548	  1.30023517	  0.04923985
  8549	  1.31000972	  0.07082062
  8550	  1.24666126	  0.06974828
  8551	  1.36994053	  0.05459392
  8552	  1.35180382	  0.05910959
  8553	  1.25822120	  0.05317529
  8554	  1.31788454	  0.05370751
  8555	  1.37872838	  0.16379277
  8556	  1.30974995	  0.06720091
  8557	  1.30359826	  0.07605418
  8558	  1.33091391	  0.06242825
  8559	  1.27747471	  0.10651497
  8560	  1.37473331	  0.08046775
  8561	  1.29776477	  0.05027661
  8562	  1.29031800	  0.07783939
  8563	  1.33625786	  0.07363968
  8564	  1.31847848	  0.05643072
  8565	  1.31532597	  0.07314376
  8566	  1.29718622	  0.07826574
  8567	  1.27401695	  0.07869093
  8568	  1.30256930	  0.07974844
  8569	  1.34317560	  0.07382981
  8570	  1.34278157	  0.08698858
  8571	  1.27474659	  0.08794722
  8572	  1.32222534	  0.05875733
  8573	  1.38303950	  0.08733879
  8574	  1.30426215	  0.05590356
  8575	  1.36001257	  0.07055282
  8576	  1.21988316	  0.06363798
  8577	  1.33804595	  0.06894567
  8578	  1.36361375	  0.05615495
  8579	  1.26773236	  0.05558535
  8580	  1.21695636	  0.07351842
  8581	  1.25437949	  0.10027055
  8582	  1.37140410	  0.13210400
  8583	  1.43680294	  0.13064119
  8584	  1.26076997	  0.08496665
  8585	  1.37592044	  0.08259948
  8586	  1.36679728	  0.07476479
  8587	  1.30274764	  0.05607843
  8588	  1.27790203	  0.07598776
  8589	  1.34584381	  0.07884172
  8590	  1.32435907	  0.07662019
  8591	  1.21322200	  0.07020957
  8592	  1.33154207	  0.06314984
  8593	  1.27247011	  0.07619816
  8594	  1.34447020	  0.08648045
  8595	  1.32913153	  0.07542297
  8596	  1.32032501	  0.06992871
  8597	  1.27107304	  0.06939841
  8598	  1.38616601	  0.07803639
  8599	  1.24471933	  0.11041048
  8600	  1.27382284	  0.05022669
  8601	  1.32988665	  0.05631135
  8602	  1.32122985	  0.08195633
  8603	  1.28340910	  0.10074644
  8604	  1.33643945	  0.06990038
  8605	  1.33447654	  0.06840430
  8606	  1.29294544	  0.06086378
  8607	  1.34573170	  0.07071070
  8608	  1.26680487	  0.06410409
  8609	  1.21393837	  0.06253156
  8610	  1.17720837	  0.06775527
  8611	  1.37069134	  0.07673927
  8612	  1.19823254	  0.05710643
  8613	  1.28765876	  0.04720318
  8614	  1.27222425	  0.09555363
  8615	  1.30682714	  0.05605041
  8616	  1.30295060	  0.05965328
  8617	  1.11937084	  0.07870633
  8618	  1.19113110	  0.06791778
  8619	  1.31089457	  0.04746594
  8620	  1.40254342	  0.16169663
  8621	  1.32950728	  0.09496488
  8622	  1.33722070	  0.06422485
  8623	  1.32178276	  0.07386716
  8624	  1.44549980	  0.04687483
  8625	  1.24568911	  0.10348972
  8626	  1.26490531	  0.05367227
  8627	  1.32555800	  0.07129277
  8628	  1.36080618	  0.10288666
  8629	  1.29510088	  0.04660268
  8630	  1.36466784	  0.06796063
  8631	  1.29073027	  0.05396938
  8632	  1.31570802	  0.09582377
  8633	  1.26408996	  0.08622419
  8634	  1.36790047	  0.08688712
  8635	  1.26236452	  0.06400306
  8636	  1.32960319	  0.06376062
  8637	  1.36679525	  0.08138335
  8638	  1.34160550	  0.06817159
  8639	  1.29408569	  0.05477377
  8640	  1.36680399	  0.05100310
  8641	  1.34777497	  0.08582955
  8642	  1.30305006	  0.11145983
  8643	  1.45701235	  0.07951707
  8644	  1.31342951	  0.06243823
  8645	  1.28724381	  0.07476059
  8646	  1.30963313	  0.05131429
  8647	  1.23661406	  0.09437725
  8648	  1.20379292	  0.07203990
  8649	  1.34786324	  0.08525570
  8650	  1.24140820	  0.05403547
  8651	  1.24179234	  0.08184387
  8652	  1.37134926	  0.06993058
  8653	  1.31166099	  0.04444523
  8654	  1.24876514	  0.06467427
  8655	  1.27448688	  0.05920481
  8656	  1.35865858	  0.10097033
  8657	  1.29579835	  0.06503106
  8658	  1.31611962	  0.08367937
  8659	  1.41341738	  0.04977641
  8660	  1.36448917	  0.08364417
  8661	  1.29438396	  0.05608295
  8662	  1.27892778	  0.05498073
  8663	  1.35210314	  0.11719905
  8664	  1.35054935	  0.08850042
  8665	  1.28193286	  0.07120703
  8666	  1.32836266	  0.05846439
  8667	  1.30583361	  0.04779653
  8668	  1.23413334	  0.07190233
  8669	  1.29222088	  0.09512726
  8670	  1.31498322	  0.04907882
  8671	  1.34423523	  0.08575335
  8672	  1.33125031	  0.05674091
  8673	  1.26498456	  0.09724117
  8674	  1.36866025	  0.05999448
  8675	  1.30733383	  0.06530547
  8676	  1.33811598	  0.06781710
  8677	  1.33238550	  0.06026599
  8678	  1.32433065	  0.07141678
  8679	  1.26575635	  0.07849994
  8680	  1.29570759	  0.07666535
  8681	  1.32837646	  0.05971026
  8682	  1.33881216	  0.07316848
  8683	  1.34440231	  0.04945433
  8684	  1.32776812	  0.06772865
  8685	  1.31468845	  0.07952471
  8686	  1.29851235	  0.08037045
  8687	  1.29956348	  0.05956782
  8688	  1.35687354	  0.12151784
  8689	  1.35164571	  0.08066062
  8690	  1.39019494	  0.08798542
  8691	  1.29016664	  0.06769727
  8692	  1.19984539	  0.20192512
  8693	  1.30213269	  0.06612831
  8694	  1.34928302	  0.11347568
  8695	  1.28281439	  0.06262172
  8696	  1.17896779	  0.11351506
  8697	  1.22324357	  0.12125876
  8698	  1.34501198	  0.06391324
  8699	  1.32174950	  0.08636489
  8700	  1.30353074	  0.04818618
  8701	  1.35542440	  0.06094011
  8702	  1.35716788	  0.08034258
  8703	  1.25325581	  0.04479316
  8704	  1.23720713	  0.05771000
  8705	  1.29148341	  0.12419995
  8706	  1.32875530	  0.08341633
  8707	  1.39134374	  0.10173850
  8708	  1.32845877	  0.09366231
  8709	  1.28310944	  0.06058345
  8710	  1.30081004	  0.05569903
  8711	  1.29624953	  0.07391172
  8712	  1.36167901	  0.05064691
  8713	  1.26905248	  0.10783412
  8714	  1.27306668	  0.05683041
  8715	  1.34931381	  0.06253758
  8716	  1.27734838	  0.06040477
  8717	  1.37025307	  0.07949087
  8718	  1.25247666	  0.09988972
  8719	  1.23419455	  0.05963170
  8720	  1.27740388	  0.07841175
  8721	  1.29522733	  0.04714601
  8722	  1.24877241	  0.05334407
  8723	  1.21636654	  0.05978623
  8724	  1.26018329	  0.06331375
  8725	  1.34167137	  0.05150211
  8726	  1.25574579	  0.09168903
  8727	  1.21565049	  0.07647190
  8728	  1.26200803	  0.07941340
  8729	  1.28573995	  0.08483022
  8730	  1.31085359	  0.06566900
  8731	  1.35546085	  0.05360045
  8732	  1.33116174	  0.06837857
  8733	  1.34278610	  0.09444609
  8734	  1.23073652	  0.10269824
  8735	  1.25593102	  0.06015726
  8736	  1.30486053	  0.06354646
  8737	  1.24667088	  0.08332486
  8738	  1.30241016	  0.06942655
  8739	  1.24947653	  0.07968984
  8740	  1.29792847	  0.06306524
  8741	  1.40246436	  0.06545378
  8742	  1.38746314	  0.05701794
  8743	  1.27733333	  0.07838051
  8744	  1.30518916	  0.08350927
  8745	  1.27684846	  0.08815846
  8746	  1.29074122	  0.06285729
  8747	  1.29432378	  0.05449532
  8748	  1.25515896	  0.09242274
  8749	  1.30052045	  0.04893650
  8750	  1.28950712	  0.04565272
  8751	  1.25871801	  0.06228760
  8752	  1.21294676	  0.06350516
  8753	  1.24514742	  0.06955097
  8754	  1.35597067	  0.11683346
  8755	  1.35374449	  0.05960886
  8756	  1.31020562	  0.05595892
  8757	  1.29122610	  0.05599461
  8758	  1.22178618	  0.07001243
  8759	  1.33351985	  0.04611619
  8760	  1.25552674	  0.06767256
  8761	  1.31100961	  0.05788826
  8762	  1.36832049	  0.04033120
  8763	  1.36179364	  0.07838260
  8764	  1.30798068	  0.10233100
  8765	  1.41013226	  0.08786473
  8766	  1.28794880	  0.05947195
  8767	  1.41002546	  0.09095182
  8768	  1.29041741	  0.10080603
  8769	  1.30614472	  0.04840300
  8770	  1.26904740	  0.08605378
  8771	  1.24745492	  0.04975782
  8772	  1.29290160	  0.07253777
  8773	  1.40382403	  0.07894095
  8774	  1.31092807	  0.04608774
  8775	  1.29647269	  0.07222933
  8776	  1.20825244	  0.07788970
  8777	  1.30366363	  0.06860166
